relpath,class,label
NonDemented/nonDem1228.jpg,NonDemented,0
ModerateDemented/aug_8342_bea64abf-b7cf-40d7-8940-45dd939fb25b.jpg,ModerateDemented,3
ModerateDemented/4cca1234-a542-4bdd-9b7a-7776525221a0.jpg,ModerateDemented,3
ModerateDemented/aug_7013_2d00eb8c-6f3e-4380-8aee-c543f345c807.jpg,ModerateDemented,3
MildDemented/9030c0a8-edd9-4903-9c17-654e4689e931.jpg,MildDemented,2
ModerateDemented/7792a9d7-30f5-4f94-a536-06414212da53.jpg,ModerateDemented,3
VeryMildDemented/5c553ee9-f12d-4127-a42e-2f0e765bda56.jpg,VeryMildDemented,1
NonDemented/5c1478eb-d804-42fc-a9cc-466d7e7c5c32.jpg,NonDemented,0
MildDemented/2b15ce22-dc29-42c5-885a-0a33f654f408.jpg,MildDemented,2
NonDemented/31 (89).jpg,NonDemented,0
NonDemented/58675b45-0456-432c-ae48-39aba2c31220.jpg,NonDemented,0
ModerateDemented/6eb4f421-1d77-40fa-b289-f063bfc49184.jpg,ModerateDemented,3
VeryMildDemented/357ee647-a618-4e99-975d-f5585c9bac5e.jpg,VeryMildDemented,1
MildDemented/ea8e9a75-7ad7-448f-a944-be7ec611ccb8.jpg,MildDemented,2
ModerateDemented/ce3fc905-58f7-4b0b-a104-e99b9d1c1c34.jpg,ModerateDemented,3
NonDemented/nonDem1953.jpg,NonDemented,0
MildDemented/96ae7c4a-d3b5-4080-8704-524982772fbe.jpg,MildDemented,2
VeryMildDemented/4793f6ff-c94f-4364-a8cf-90cde1a4a872.jpg,VeryMildDemented,1
NonDemented/201654fc-70c0-4dce-9096-7bfb730a513b.jpg,NonDemented,0
NonDemented/fb88ea80-83bc-42d0-9edf-94b0a60288dd.jpg,NonDemented,0
ModerateDemented/aug_7173_0fea6cd7-6213-4ca2-8d65-5301239fd442.jpg,ModerateDemented,3
VeryMildDemented/f2ea1b2e-d10c-4f76-9a0b-a901a281ca4f.jpg,VeryMildDemented,1
ModerateDemented/e3a84a31-bd88-4fdd-8c98-fe9d9261cc69.jpg,ModerateDemented,3
VeryMildDemented/3901e076-f07f-4102-911a-476675b90103.jpg,VeryMildDemented,1
MildDemented/096215e7-12bd-4f51-bece-498ca1aaf2dd.jpg,MildDemented,2
NonDemented/d67b81d0-7321-43ef-9249-6570f4b282ce.jpg,NonDemented,0
NonDemented/31 (62).jpg,NonDemented,0
VeryMildDemented/2717d31a-fe70-4354-a582-69633fbc865c.jpg,VeryMildDemented,1
MildDemented/4d30504e-4578-4d14-89b1-ea599200d0d9.jpg,MildDemented,2
NonDemented/ff1f4f90-bc2a-4ed1-9cfd-45b00d8df3cd.jpg,NonDemented,0
MildDemented/30629bc9-7522-4df2-9a30-21ce2bfeef73.jpg,MildDemented,2
VeryMildDemented/verymildDem911.jpg,VeryMildDemented,1
VeryMildDemented/180a3f27-cb36-4fe6-a725-760ccf34959c.jpg,VeryMildDemented,1
ModerateDemented/92f04642-37dd-4b28-acfd-44d966bf9d92.jpg,ModerateDemented,3
ModerateDemented/4246dce4-ecbc-4831-a86d-143936599309.jpg,ModerateDemented,3
VeryMildDemented/b980dd6e-5e8d-4e5a-94bd-a6549c28b358.jpg,VeryMildDemented,1
MildDemented/cc7defd3-d2f4-43ae-80e3-20486c173bec.jpg,MildDemented,2
VeryMildDemented/a01e8448-b713-4387-b555-ba53f282c7be.jpg,VeryMildDemented,1
MildDemented/7fce4aae-0fd7-44c9-a372-7191db207bab.jpg,MildDemented,2
MildDemented/8bdfaa08-0dac-4ed4-92bf-60780c7cb3d7.jpg,MildDemented,2
MildDemented/0da73dda-9d97-40bf-914b-2d22c522a733.jpg,MildDemented,2
ModerateDemented/339d2c49-a497-4094-851c-7ba86d63d3fb.jpg,ModerateDemented,3
MildDemented/aug_9987_0f0a5fbf-9c2c-4e0c-84c7-873b58e7f04a.jpg,MildDemented,2
NonDemented/f02d43f1-dc82-4596-b194-a1ad0c7a9a6e.jpg,NonDemented,0
NonDemented/f2b337a0-d736-4422-b47c-a5a0d20bd689.jpg,NonDemented,0
MildDemented/d42ae35c-8a48-408e-a0a2-0348cb7bf0c0.jpg,MildDemented,2
VeryMildDemented/f9855bc1-345d-4849-ab87-68bcb95deb05.jpg,VeryMildDemented,1
MildDemented/4e55dfe0-edce-42d8-8f84-d5b2b672bf9f.jpg,MildDemented,2
NonDemented/7efb04a7-5764-4173-b457-a837496acad0.jpg,NonDemented,0
VeryMildDemented/392d92c3-d016-4b5c-a105-e425939568d9.jpg,VeryMildDemented,1
VeryMildDemented/a62b2be6-58ad-47f5-9b8e-57cff05dd0bb.jpg,VeryMildDemented,1
NonDemented/28 (39).jpg,NonDemented,0
ModerateDemented/48d08640-efef-4a73-8fab-645fde26591e.jpg,ModerateDemented,3
MildDemented/mildDem447.jpg,MildDemented,2
NonDemented/d55d6562-2639-4455-884e-d175e2463ce8.jpg,NonDemented,0
NonDemented/2ada7af7-64da-40c6-9c36-eac3ed7d3311.jpg,NonDemented,0
NonDemented/57094447-2f32-43d2-b64e-24faf235b87e.jpg,NonDemented,0
VeryMildDemented/53773041-1a03-4efa-b4e8-0e5e7a0f3af6.jpg,VeryMildDemented,1
NonDemented/26 (98).jpg,NonDemented,0
MildDemented/26dafd4b-583a-4990-9fac-2be9b0901f0d.jpg,MildDemented,2
ModerateDemented/aug_8733_72347936-206a-4940-b5e3-0520eae4435a.jpg,ModerateDemented,3
MildDemented/dc648fed-9d78-405b-9f2b-8b40901eda55.jpg,MildDemented,2
NonDemented/31 (51).jpg,NonDemented,0
ModerateDemented/ac718081-62f9-4b61-8fbe-af99451dd076.jpg,ModerateDemented,3
ModerateDemented/3e482ba4-4daf-4eb4-9ee6-c3cbc42b2f2c.jpg,ModerateDemented,3
NonDemented/nonDem1550.jpg,NonDemented,0
NonDemented/30 (29).jpg,NonDemented,0
ModerateDemented/191794b4-7006-43c2-991d-42aa316de9e3.jpg,ModerateDemented,3
VeryMildDemented/f112fabf-024e-4461-9e4b-92570673be48.jpg,VeryMildDemented,1
NonDemented/nonDem2204.jpg,NonDemented,0
NonDemented/330178fd-1746-41fe-968f-4abc96258fc0.jpg,NonDemented,0
NonDemented/99fa74e2-c3a3-4211-a7bd-497e5155a53b.jpg,NonDemented,0
NonDemented/cae2d77d-9422-4fc3-ade5-67dedcb9251a.jpg,NonDemented,0
MildDemented/71dacf0c-2024-4918-862e-c703fe1f08fb.jpg,MildDemented,2
ModerateDemented/4c34c488-3186-4524-874b-44dd0ad6cd54.jpg,ModerateDemented,3
MildDemented/f60c99d8-451f-483a-be75-1dd6631f909b.jpg,MildDemented,2
NonDemented/27 (10).jpg,NonDemented,0
NonDemented/nonDem1025.jpg,NonDemented,0
NonDemented/699a965d-8bcf-4cab-9de0-3c38fac1638f.jpg,NonDemented,0
MildDemented/496e76a7-fd4c-4a73-ab8b-6e7ac28a82f3.jpg,MildDemented,2
VeryMildDemented/84880cf4-d2a9-4cd9-8fce-30611bf48a9a.jpg,VeryMildDemented,1
NonDemented/698c3ea1-5675-44aa-a75d-65648eebd9cc.jpg,NonDemented,0
MildDemented/770f6d11-0c80-4577-8779-0961951915a5.jpg,MildDemented,2
VeryMildDemented/458bff1e-992a-43b8-bb2d-8db112053f8d.jpg,VeryMildDemented,1
MildDemented/15746699-4aca-4669-af65-69afedc9e7ce.jpg,MildDemented,2
MildDemented/74397552-d5fe-4e4e-9104-2c0dc7f45872.jpg,MildDemented,2
NonDemented/22a5dd1f-4201-4c03-a3ad-978435d69b77.jpg,NonDemented,0
VeryMildDemented/fe010fef-ca43-4fb6-b7a8-0a0c291e035e.jpg,VeryMildDemented,1
MildDemented/mildDem298.jpg,MildDemented,2
MildDemented/fdb7a723-c2f3-4017-b85d-fc08fac1fdf6.jpg,MildDemented,2
VeryMildDemented/38210645-2c77-49c8-8eac-d0ebb922ee35.jpg,VeryMildDemented,1
NonDemented/5f2b0141-8381-4028-9f7a-74d0cbbd0455.jpg,NonDemented,0
MildDemented/aug_9895_bb71b0b5-ad37-4c4d-a987-7a00f9f9c9c1.jpg,MildDemented,2
MildDemented/fb1061ac-61c5-4d53-940f-ddb2e5fbdb22.jpg,MildDemented,2
VeryMildDemented/28c61b49-5a26-406e-b316-a693163d5381.jpg,VeryMildDemented,1
ModerateDemented/aug_8856_1444f25d-60f5-49fd-a6ad-e98f5e47dcdf.jpg,ModerateDemented,3
NonDemented/e093953f-4aed-48e3-b3e4-75b2a1451fd2.jpg,NonDemented,0
MildDemented/ce560284-3710-41b8-9706-a9aafae680dd.jpg,MildDemented,2
NonDemented/nonDem906.jpg,NonDemented,0
MildDemented/450ede55-7624-4d3a-836a-926fccf0f70c.jpg,MildDemented,2
MildDemented/084016eb-a2d2-451f-8673-3db00016bd4a.jpg,MildDemented,2
NonDemented/8e6a5801-d55a-453d-87c5-1a68256c8a76.jpg,NonDemented,0
MildDemented/3de5d3d4-044a-4aa1-9d06-4cbf177a0203.jpg,MildDemented,2
MildDemented/30 (9).jpg,MildDemented,2
VeryMildDemented/verymildDem72.jpg,VeryMildDemented,1
VeryMildDemented/ef650bee-a2d5-40f5-b738-94be8b9fd1bf.jpg,VeryMildDemented,1
ModerateDemented/aug_9562_7cbe0d7d-3ed0-4ac3-8fc4-f671baa1f093.jpg,ModerateDemented,3
NonDemented/ff4c06d7-7fd1-483a-8192-d0f3d5ebe543.jpg,NonDemented,0
MildDemented/acfcf99d-9088-4287-9441-6dd6d6bb80bc.jpg,MildDemented,2
VeryMildDemented/b2ef6cca-aed2-4315-966f-a737a841963a.jpg,VeryMildDemented,1
NonDemented/d4939675-a4bf-44eb-b652-d783531f0cad.jpg,NonDemented,0
VeryMildDemented/6ab0a021-e6c4-4489-98af-acc61cf93cda.jpg,VeryMildDemented,1
MildDemented/2ddd64d2-9b09-4f6d-bd9e-5cfc00026b34.jpg,MildDemented,2
VeryMildDemented/94ce693f-a792-49fb-b1ea-99d78024e181.jpg,VeryMildDemented,1
NonDemented/nonDem2380.jpg,NonDemented,0
VeryMildDemented/db9cf9f7-399f-4e51-be6e-2b64470ab7e4.jpg,VeryMildDemented,1
VeryMildDemented/1b0db6c4-7dda-4f1c-ac9a-54c0a1679dac.jpg,VeryMildDemented,1
VeryMildDemented/dabe9125-0942-4d41-a7d3-136f8a127b33.jpg,VeryMildDemented,1
MildDemented/9f326ffb-3508-471d-9ad7-6156d9100901.jpg,MildDemented,2
NonDemented/5a289aa9-f635-4410-b9cb-fff78ad8e06a.jpg,NonDemented,0
NonDemented/nonDem132.jpg,NonDemented,0
MildDemented/78ed3672-a4c5-4c7a-8c09-b9680f61ce3b.jpg,MildDemented,2
NonDemented/7583eba0-ab61-4fc6-ad7c-272f5dd01b93.jpg,NonDemented,0
ModerateDemented/30 (2).jpg,ModerateDemented,3
MildDemented/b6449d81-1cfe-4f97-a121-a071d17d0d50.jpg,MildDemented,2
MildDemented/1bc56363-53db-40f5-811f-e62af1bfd9b3.jpg,MildDemented,2
ModerateDemented/50874479-78f3-47ba-96e0-cdca0534767c.jpg,ModerateDemented,3
MildDemented/33da0e56-c74e-428b-bf46-87f55bf82b47.jpg,MildDemented,2
MildDemented/17023c20-9839-4e99-b58e-ab13fab94d54.jpg,MildDemented,2
NonDemented/7156a85f-2f4e-4e15-ae6b-3129b2135d72.jpg,NonDemented,0
ModerateDemented/aug_9263_moderateDem10.jpg,ModerateDemented,3
ModerateDemented/5cd5537e-1a85-41ae-bad5-0254b22abe06.jpg,ModerateDemented,3
MildDemented/1968100a-fe24-40d9-8b5a-6e07f90d9c87.jpg,MildDemented,2
NonDemented/nonDem393.jpg,NonDemented,0
VeryMildDemented/bb181fc3-a08e-4dc5-a88c-3c5a59dc3ef6.jpg,VeryMildDemented,1
NonDemented/nonDem489.jpg,NonDemented,0
VeryMildDemented/103ed7ea-2e5d-424b-a81e-35d19617512f.jpg,VeryMildDemented,1
NonDemented/e737502d-f4ce-4dce-8bcd-ee480539045a.jpg,NonDemented,0
VeryMildDemented/33bd3c3b-3963-42b5-99ef-5dc596c1437e.jpg,VeryMildDemented,1
NonDemented/nonDem902.jpg,NonDemented,0
VeryMildDemented/8c1182b7-391e-47fa-91cd-3f35ac37df84.jpg,VeryMildDemented,1
ModerateDemented/1fad4ebd-4fc1-478b-b71f-1dac9b76eb3a.jpg,ModerateDemented,3
MildDemented/01735de6-cb5c-4ef0-83c0-2627e3373807.jpg,MildDemented,2
NonDemented/1fa8c982-7956-4091-ba69-3349da729173.jpg,NonDemented,0
ModerateDemented/aug_8984_518019e8-2bbd-4080-bdc4-842ce013d2b1.jpg,ModerateDemented,3
MildDemented/76dd0055-c19a-4727-8943-d84b11ebce06.jpg,MildDemented,2
VeryMildDemented/23d40a2b-233a-4081-b0e9-c304687df343.jpg,VeryMildDemented,1
NonDemented/e3788fc6-e58e-4727-ba4c-c63e294d16b0.jpg,NonDemented,0
ModerateDemented/aug_8353_239aed06-3b0a-48da-b18d-c581574cfbcb.jpg,ModerateDemented,3
ModerateDemented/3d5010e7-64ba-42e9-9cc9-01047541ffdd.jpg,ModerateDemented,3
NonDemented/f10366cb-1799-42c6-9eb4-d5e3627cc47e.jpg,NonDemented,0
MildDemented/3a275a61-614a-4e78-bcd0-c929aac183e2.jpg,MildDemented,2
MildDemented/28 (6).jpg,MildDemented,2
MildDemented/87504aba-0c69-4dfd-86e5-5d4c759e35fd.jpg,MildDemented,2
ModerateDemented/076d4fc3-9fa6-46ba-871d-d37b4da1e493.jpg,ModerateDemented,3
MildDemented/4965177d-e15f-4986-b80c-a1a0415a9094.jpg,MildDemented,2
NonDemented/eeda0c02-0ccb-4794-aa16-d4359e572992.jpg,NonDemented,0
NonDemented/86b519d1-70b0-4cb7-82a0-7f5db047a7a3.jpg,NonDemented,0
VeryMildDemented/1a2b0dab-0997-4b62-a123-22d41a893361.jpg,VeryMildDemented,1
VeryMildDemented/15927350-0af8-414e-a70f-f4c86df8b699.jpg,VeryMildDemented,1
VeryMildDemented/verymildDem613.jpg,VeryMildDemented,1
VeryMildDemented/0c0636aa-986d-4d8c-bc53-d3f8353a79ed.jpg,VeryMildDemented,1
VeryMildDemented/d3b6368b-918b-4a32-8b6e-8dd2593799f4.jpg,VeryMildDemented,1
VeryMildDemented/f3ff5f67-3dc9-48d1-ba00-a3146c3b5d3d.jpg,VeryMildDemented,1
VeryMildDemented/84f0dd1d-af9b-43ef-a04e-2043fb84bf02.jpg,VeryMildDemented,1
MildDemented/5c2a7a1a-a3a2-4c81-b7ec-53bbecf335a8.jpg,MildDemented,2
MildDemented/76a9873d-8fc2-4e61-9d4b-26df1dfc0ceb.jpg,MildDemented,2
MildDemented/fbf665aa-a1e5-4874-84da-45080dae7e91.jpg,MildDemented,2
MildDemented/c0937d54-b43d-4e2e-a4d9-5ce4b352ff6e.jpg,MildDemented,2
ModerateDemented/aug_7328_79f21336-394d-4d30-841f-1c9678296d44.jpg,ModerateDemented,3
ModerateDemented/aa1c1611-762c-42e4-bc49-051a980c8754.jpg,ModerateDemented,3
ModerateDemented/99575343-1e7f-4458-bb67-0b860e830493.jpg,ModerateDemented,3
ModerateDemented/87940427-7f53-4d1f-a509-f1eba6e953b7.jpg,ModerateDemented,3
NonDemented/nonDem1041.jpg,NonDemented,0
MildDemented/a17e8396-1441-4efe-b8e2-d7543f55575d.jpg,MildDemented,2
VeryMildDemented/246e8bed-595b-463f-9604-41300c5b8c15.jpg,VeryMildDemented,1
NonDemented/00e94d2d-4d78-43eb-933e-1c8cbfe974fd.jpg,NonDemented,0
NonDemented/783e5918-bc0e-41c6-8a5d-7e35e97fbfef.jpg,NonDemented,0
VeryMildDemented/57a16d57-4b75-4ef5-bcb4-cb48de69b8fa.jpg,VeryMildDemented,1
ModerateDemented/aug_7017_6ed33f0d-614d-46cf-8cf9-55f05a3746f3.jpg,ModerateDemented,3
MildDemented/a16ddcae-4ccf-4057-bc08-224635148cee.jpg,MildDemented,2
VeryMildDemented/verymildDem1646.jpg,VeryMildDemented,1
MildDemented/71885e7d-7991-4f30-a6b9-a7f1c9439966.jpg,MildDemented,2
NonDemented/nonDem959.jpg,NonDemented,0
MildDemented/19eace15-19ad-4545-b78b-e9d76702601e.jpg,MildDemented,2
VeryMildDemented/verymildDem707.jpg,VeryMildDemented,1
VeryMildDemented/ae64f637-339c-40a2-8acc-972808b4d5f5.jpg,VeryMildDemented,1
VeryMildDemented/7a42a212-21ed-4e67-940c-1937a7eb5c19.jpg,VeryMildDemented,1
MildDemented/mildDem376.jpg,MildDemented,2
VeryMildDemented/76c34d5d-ec92-400a-ba5b-2458bf786e7c.jpg,VeryMildDemented,1
NonDemented/nonDem422.jpg,NonDemented,0
NonDemented/d0679414-fabb-4197-b457-5bd2d408a486.jpg,NonDemented,0
NonDemented/30 (95).jpg,NonDemented,0
NonDemented/f337c9bc-4d9d-4004-bcb3-626d3139f844.jpg,NonDemented,0
NonDemented/f90e85b7-f817-4030-bf55-e23328acbeb4.jpg,NonDemented,0
NonDemented/nonDem1971.jpg,NonDemented,0
MildDemented/bc558b08-cabc-4106-9097-c935dd6f5dc5.jpg,MildDemented,2
ModerateDemented/aug_7559_921460e6-4fe3-49e1-9d51-d0bc7bc40118.jpg,ModerateDemented,3
NonDemented/c2ecd90c-bff3-47a7-8448-84732ac1f657.jpg,NonDemented,0
NonDemented/nonDem473.jpg,NonDemented,0
VeryMildDemented/562802a6-2527-465d-b761-ecc69548ddc3.jpg,VeryMildDemented,1
VeryMildDemented/8f754317-7911-43d8-b995-c92ebbe059f5.jpg,VeryMildDemented,1
MildDemented/mildDem449.jpg,MildDemented,2
MildDemented/3a8ec0fe-7875-4779-9a71-36daa9a94c23.jpg,MildDemented,2
NonDemented/940c13fa-aba3-49e9-9e8f-69ffcc1abd60.jpg,NonDemented,0
VeryMildDemented/verymildDem1369.jpg,VeryMildDemented,1
ModerateDemented/0e3e537c-7acc-4b0f-ae46-0a924a054021.jpg,ModerateDemented,3
MildDemented/7df77c8f-8555-48b5-a5f4-2256ed56d685.jpg,MildDemented,2
NonDemented/nonDem1942.jpg,NonDemented,0
NonDemented/83213e00-cc74-4f56-b85c-1433738ba943.jpg,NonDemented,0
ModerateDemented/c12f6f04-4f43-44db-a8e5-fe14cadc2a73.jpg,ModerateDemented,3
VeryMildDemented/d5692207-218d-4911-9607-9c8ab591b3ac.jpg,VeryMildDemented,1
VeryMildDemented/6e5cec34-7560-403f-bd93-80cf6a765398.jpg,VeryMildDemented,1
NonDemented/5568bdf3-b73d-4bee-8447-c1ba8e219614.jpg,NonDemented,0
MildDemented/mildDem664.jpg,MildDemented,2
NonDemented/b5ac0143-422e-46ca-ad46-96b82add9cc6.jpg,NonDemented,0
NonDemented/23f99cf7-f573-46dd-a216-625dedf4c6f6.jpg,NonDemented,0
VeryMildDemented/039d7dff-322d-43c5-9553-48e6b3c66932.jpg,VeryMildDemented,1
ModerateDemented/0c2fddbf-54f1-491a-b236-8c7fbd213d7a.jpg,ModerateDemented,3
NonDemented/93d59b17-8d70-4c39-bbce-a94b27a36ade.jpg,NonDemented,0
ModerateDemented/5abcffc3-ce97-4d8d-9d50-bf940834064e.jpg,ModerateDemented,3
VeryMildDemented/ac0d7e30-2d04-4630-9d15-7be0f604662b.jpg,VeryMildDemented,1
NonDemented/cd64e3b2-b06d-4052-89d4-e89961f0f5e0.jpg,NonDemented,0
NonDemented/30 (90).jpg,NonDemented,0
MildDemented/e872a6d5-08da-48a1-b6fb-dae6ed68840b.jpg,MildDemented,2
MildDemented/7cc17eac-735c-4107-94be-3ca10eee8041.jpg,MildDemented,2
NonDemented/nonDem1202.jpg,NonDemented,0
ModerateDemented/3e25f967-f47b-49f6-b757-20b10d610275.jpg,ModerateDemented,3
NonDemented/00aca345-1ef7-4fa9-9b3a-0c4c58f71fd1.jpg,NonDemented,0
ModerateDemented/56a4600a-a48e-4246-a067-d1e0293267c2.jpg,ModerateDemented,3
NonDemented/5156381f-c15c-4958-a39c-1c8111c5e3ba.jpg,NonDemented,0
NonDemented/596b0df5-916c-4eae-9180-cdcff1fd17ea.jpg,NonDemented,0
ModerateDemented/d84afecc-6824-4757-b9c6-dbea5504fe2a.jpg,ModerateDemented,3
NonDemented/nonDem1288.jpg,NonDemented,0
VeryMildDemented/85d98b08-ef3d-4f72-976b-17f012ee2545.jpg,VeryMildDemented,1
MildDemented/d5592a98-e3aa-4245-a952-1711101b7111.jpg,MildDemented,2
ModerateDemented/772c825e-1ecf-44ef-81c3-21ea2ddaac83.jpg,ModerateDemented,3
MildDemented/2916cb08-6e28-48fd-857a-695659e8ceca.jpg,MildDemented,2
ModerateDemented/57c30423-a496-4ef5-bdfc-0b4f99ccfe96.jpg,ModerateDemented,3
VeryMildDemented/8379c403-318f-4887-a770-48ad97763f1c.jpg,VeryMildDemented,1
ModerateDemented/0773cb71-0983-4af0-b978-9bf9cc96b765.jpg,ModerateDemented,3
VeryMildDemented/verymildDem923.jpg,VeryMildDemented,1
VeryMildDemented/5a523453-0247-4e36-b676-bdefa835f96a.jpg,VeryMildDemented,1
NonDemented/541cf974-634d-4166-9a82-aaa78388eae2.jpg,NonDemented,0
NonDemented/nonDem1730.jpg,NonDemented,0
NonDemented/0a9c44e5-0029-46fc-96a9-7732572614bb.jpg,NonDemented,0
VeryMildDemented/3bb776bb-394b-48b5-bf99-357effb4fdd7.jpg,VeryMildDemented,1
MildDemented/2480a694-626e-4581-99ff-f39f3402a014.jpg,MildDemented,2
MildDemented/aug_9880_c7fb7696-6cd0-4f42-a9f8-0612118afe59.jpg,MildDemented,2
MildDemented/0531011b-ec2c-4895-a5c8-6ff94a582397.jpg,MildDemented,2
MildDemented/90ece2a3-bffe-4159-8c5a-38dd2d817aca.jpg,MildDemented,2
NonDemented/nonDem1444.jpg,NonDemented,0
MildDemented/d0f1c629-1166-4300-a203-ee426f3689a9.jpg,MildDemented,2
NonDemented/nonDem541.jpg,NonDemented,0
NonDemented/2851a88d-f170-452f-96d3-cf517e0084be.jpg,NonDemented,0
VeryMildDemented/4523c477-b643-4dac-acaf-fdcb3b4ba2c3.jpg,VeryMildDemented,1
ModerateDemented/b5a8f2b1-9d95-45d6-8f6d-a51c55dc028d.jpg,ModerateDemented,3
ModerateDemented/8fb090d9-1eb1-436e-84be-6fec30bcbaa0.jpg,ModerateDemented,3
ModerateDemented/aug_7398_b4edd0a9-672f-4af2-84b1-192c9f91691e.jpg,ModerateDemented,3
ModerateDemented/679e37f3-1d5c-46ee-adcf-594d78516c32.jpg,ModerateDemented,3
MildDemented/28207700-fffe-415a-a697-7968204e8060.jpg,MildDemented,2
VeryMildDemented/b0c09a12-1e44-49c7-a2d7-b0eefa08b109.jpg,VeryMildDemented,1
ModerateDemented/aug_9460_ba797427-5ce6-435e-8faa-522247d5a3b9.jpg,ModerateDemented,3
MildDemented/0c8d61c3-064d-49b6-a390-2301d5babfe2.jpg,MildDemented,2
NonDemented/nonDem586.jpg,NonDemented,0
MildDemented/3406fe36-86aa-4b67-99bb-27799a206bab.jpg,MildDemented,2
NonDemented/377a8d42-7cb1-4e14-b6e3-4627fb6b3cf3.jpg,NonDemented,0
VeryMildDemented/b08cfc05-fc97-490e-89a7-2169c06c5042.jpg,VeryMildDemented,1
NonDemented/e037b4f8-4525-4086-9555-0a59cf63ac01.jpg,NonDemented,0
NonDemented/768c996d-37d5-4bd5-a536-22c149638e1d.jpg,NonDemented,0
MildDemented/958ae8cd-e11f-43f7-aa5c-accf8df53d45.jpg,MildDemented,2
ModerateDemented/43aa7a50-513e-4a31-b3f4-761756e9237c.jpg,ModerateDemented,3
MildDemented/45b3c105-0f30-415d-9fb1-3930caabcaff.jpg,MildDemented,2
ModerateDemented/aug_8627_332dc455-0421-4e76-91e4-11ce46144271.jpg,ModerateDemented,3
ModerateDemented/aug_9149_aebc59ac-4235-4873-b93e-7f415842a176.jpg,ModerateDemented,3
ModerateDemented/30938079-bb18-4f1f-8277-7998ecaa1e86.jpg,ModerateDemented,3
ModerateDemented/aug_9725_726cb1de-805d-42ed-81bc-c5cd7f003368.jpg,ModerateDemented,3
NonDemented/ad225169-0ebd-45d7-a850-2d68f12aefca.jpg,NonDemented,0
VeryMildDemented/d7c49672-e2f8-45cc-ad3a-5397b3e2e123.jpg,VeryMildDemented,1
NonDemented/1057a063-f413-4e5f-9a2e-bebea6d07046.jpg,NonDemented,0
VeryMildDemented/abb46ce5-d0db-42ab-85e7-956de881ad97.jpg,VeryMildDemented,1
VeryMildDemented/75a78eef-0468-4e4b-8b39-fa72e2b6aec4.jpg,VeryMildDemented,1
MildDemented/27d0e73d-fb25-4514-842e-65d30ccb56b3.jpg,MildDemented,2
NonDemented/04668153-5b24-4a85-9603-5e4be674b160.jpg,NonDemented,0
VeryMildDemented/26c42879-19ef-4668-9c5c-f77ec30e05fb.jpg,VeryMildDemented,1
MildDemented/26af243b-03b0-4136-ac7f-8e3391f4ac41.jpg,MildDemented,2
ModerateDemented/aug_8963_3214a0c5-1ad2-4c27-94c7-c7425d039002.jpg,ModerateDemented,3
VeryMildDemented/7d7d1b86-aab3-4e75-bd6d-8bc04d32ff8b.jpg,VeryMildDemented,1
VeryMildDemented/138f966d-13d4-4230-ba2d-0b0a6533376c.jpg,VeryMildDemented,1
NonDemented/e30d0768-2cf0-4e31-8d52-ab130f02bb12.jpg,NonDemented,0
ModerateDemented/e5336432-97e5-4d8f-845a-212fe3964311.jpg,ModerateDemented,3
NonDemented/18857ab0-6f25-44dd-a6de-0e1c8aa89172.jpg,NonDemented,0
VeryMildDemented/26451160-6ea9-4e24-b883-549fbb489035.jpg,VeryMildDemented,1
ModerateDemented/7cbe0d7d-3ed0-4ac3-8fc4-f671baa1f093.jpg,ModerateDemented,3
NonDemented/e6b8bff2-6319-436f-aa14-0b12cd932e7b.jpg,NonDemented,0
MildDemented/bf808b2e-5543-4924-aeb9-b90be6244841.jpg,MildDemented,2
ModerateDemented/aug_8952_2f280476-6c33-4db1-9a08-2c41f62844ff.jpg,ModerateDemented,3
ModerateDemented/b09b78ce-ec52-46e5-8232-441807103d6a.jpg,ModerateDemented,3
MildDemented/8cd59dd3-e30d-4c19-89fc-7e84774bdf0f.jpg,MildDemented,2
NonDemented/9d6098ff-d132-4d4c-8a8e-ca853000c2e0.jpg,NonDemented,0
ModerateDemented/a98000bc-b3bb-451f-9215-2d185c62fece.jpg,ModerateDemented,3
ModerateDemented/3b7204b4-6362-40bc-a579-93e30f2de705.jpg,ModerateDemented,3
NonDemented/1c2b2583-b0ae-473b-9e85-81e8cad21d54.jpg,NonDemented,0
NonDemented/727f2802-c944-477e-9745-86a5477a6332.jpg,NonDemented,0
VeryMildDemented/c4e9dcf9-6424-491a-af6f-b2c236194479.jpg,VeryMildDemented,1
MildDemented/0fcb4e65-cf38-4ee4-beee-6de79f38714f.jpg,MildDemented,2
ModerateDemented/aug_6699_e4f4f0ff-0975-432f-9a52-6b8dc1ea3e5f.jpg,ModerateDemented,3
ModerateDemented/aug_6599_f5cf3045-3c47-44b0-8f9e-f8b283c31b5f.jpg,ModerateDemented,3
NonDemented/d51bd10c-c5ce-46db-87f6-6b3fcf23adaf.jpg,NonDemented,0
NonDemented/31 (2).jpg,NonDemented,0
ModerateDemented/2822e1b7-5da3-409d-818f-207c1d7e20db.jpg,ModerateDemented,3
ModerateDemented/49e28615-b416-43da-9287-df1cfc798510.jpg,ModerateDemented,3
MildDemented/438ff202-dc6d-4519-bcda-24ebf07c4cf7.jpg,MildDemented,2
VeryMildDemented/7b5d3a69-14f8-4a0e-9aac-81d1dc5d118f.jpg,VeryMildDemented,1
NonDemented/nonDem2040.jpg,NonDemented,0
VeryMildDemented/331d7403-f1c8-4df9-a6a4-04700861d70f.jpg,VeryMildDemented,1
